identificacion|nombre|edad|altura_cm|peso_lb|sexo|salario|ciudad|fecha_registro|nivel_educacion|email
0727940918|Alejandra  Mera  Benítez|36.0|164.0|148.9|f|1515.19|Machala|2025-03-01|Universidad|
0752036699|Adriana Villamar Valencia|32.0|168.2|142.6|m|585.04|Machala|2025-09-24|Tecnico|adriana.villamar.valencia@empresa.ec
0741063044001|Samuel Guerrero Mera|38.0|165.9|137.3|f|1016.38|Machala|2024-04-16|Tecnico|
0738905181|JORGE DELGADO CHÁVEZ|30.0|163.1|116.5|f|480.0|Machala|2023-09-14|Primaria|
0704775345|Alejandra Ortega Loor|32.0|160.0|116.2|F|1064.86|Machala|Apr 19, 2025|Secundaria|alejandra.ortega.loor@gmail.com
0747792471|Tatiana Sanchez Mendoza||169.1|157.3|f|746.99|Machala|2023-01-04|Secundaria|
0710274366001|VALERIA GUERRERO ORTEGA|42.0|158.4|148.1|M|480.0|Machala|24/09/2025|Primaria|valeria.guerrero.ortega@gmail.com
0752120832|Elena Benítez Espinoza|42.0|177.3|138.1|F|480.0|Machala||Primaria|
0706850153001|Tatiana Chávez Cornejo|33.0|182.7|170.5|M|692.68|Machala|2023-07-14|Universidad|tatiana.chavez.cornejo@yahoo.com
0716425756|GABRIELA ESPINOZA QUINTERO|30.0|162.8|138.4|f|666.9|Machala|2023-02-25|Tecnico|GABRIELA.ESPINOZA.QUINTERO@OUTLOOK.COM
0723077715|Sebastián Carrillo Valencia|36.0|158.9|134.7|F|1785.11|Machala|2025-10-10|Secundaria|sebastian.carrillo.valencia@yahoo.com
0740442330|LUCÍA LOOR SALAZAR|33.0|162.5|152.4|f|480.0|Machala|Jun 28, 2024|Secundaria|
0730680220|Gustavo Zambrano Vera|33.0|168.3|147.1|f|480.0|Machala|2025-02-28|Universidad|gustavo.zambrano.vera@yahoo.com
0705601441|Andrés Flores Loor|34.0|161.8|128.4|F|480.0|Machala|2023-03-31|Secundaria|andres.flores.loor@gmail.com
0754176527|andrés lópez sanchez|32.0|180.0|189.9|M|690.45|Machala|2024-08-13|Maestria|andres.lopez.sanchez@yahoo.com
0733054845|Ricardo Arévalo Villacís|39.0|159.0|125.9|f|1046.62|Machala|Jan 09, 2023|Universidad|
0753380203001|esteban lópez rodriguez|35.0|164.8|137.4|f|480.0|Machala|2024-09-07|Secundaria|esteban.lopez.rodriguez@empresa.ec
0742964430|Samuel Villamar Acosta|44.0|168.9|168.7|f|480.0|Machala|2025-09-13|Secundaria|samuel.villamar.acosta@empresa.ec
0743210734| jorge sanchez loor |30.0|156.1|137.0|f|815.21|Machala|2023-12-16|Maestria|
0754716454|Fernanda Carrillo Cornejo|29.0|185.7|184.8|m|480.0|Machala|2024-02-06|Secundaria|fernanda.carrillo.cornejo@outlook.com
0753858083001|esteban delgado sanchez|34.0|169.5|153.5|F|1651.24|Machala|2025-04-10|Universidad|esteban.delgado.sanchez@hotmail.com
0725297014|Sofía Suárez Delgado|35.0|178.9|179.1|M|662.76|Machala|12/08/2025|Universidad|
0737816637| natalia suárez villacís|34.0|151.4|121.2|F|825.75|Machala|2025-12-20|Universidad|.NATALIA.SUAREZ.VILLACIS@HOTMAIL.COM
0756179305|SOFÍA VALENCIA ALVARADO|55.0|180.4|198.6|M|1191.15|Machala|15/03/2025|Universidad|
0730553815|GABRIELA RODRIGUEZ ARÉVALO|30.0|183.6|205.8|m|2350.5|Machala|22/07/2023|Tecnico|gabriela.rodriguez.arevalo@empresa.ec
0750940876|Bryan  Jiménez  Paredes|32.0|158.2|118.9|F|480.0|Machala|02/09/2023|Secundaria|bryan.jimenez.paredes@gmail.com
0749110508001|Jose Suárez Ortega||176.8|168.5|M|717.94|Machala|2026-02-04|Universidad|
0734833692|Tatiana Solís Villamar|38.0|189.5|190.8|M|1209.15|Machala|2023-01-16|Maestria|
0745909499| adriana rojas valencia |30.0|165.2|121.1|f|1248.15|Machala|16/09/2023|Secundaria|
0712420280001|JAVIER LOOR TAPIA|37.0|171.7|151.1|M|480.0|Machala|03/02/2024|Tecnico|
0729977033|MARÍA SANCHEZ JIMÉNEZ|44.0|168.9|173.8|M|1049.91|Machala|2024-06-16|Tecnico| maria.sanchez.jimenez@yahoo.com 
0711777987|Bryan Castro Torres|28.0|172.2|160.9|M|1165.61|Machala|2023-04-13|Secundaria|
0716224878|Camila  Moreno  Mendoza|31.0|161.8|124.0|f|795.5|Machala|2023-01-21|Maestria|camila.moreno.mendoza@outlook.com
0739298057|ANDREA RODRIGUEZ ALVARADO|25.0|155.6|112.1|f|488.16|Machala|Jan 05, 2023|Secundaria|
0746860055| Diana Rodriguez Loor |34.0|155.6|95.0|f|738.64|Machala|2024-03-19|Secundaria|diana.rodriguez.loor@outlook.com
0752762443|Carlos Suárez Torres|41.0|168.1|154.3|M|1342.95|Machala|2025-04-01|Tecnico|carlos.suarez.torres@hotmail.com
0745669622|BRYAN  BRAVO  CASTRO|54.0|175.4|163.9|M|1956.13|Machala|2024-06-08|Maestria|bryan.bravo.castro@hotmail.com
0734606627|carla valencia molina|32.0|177.5|174.9|M|1183.68|Machala|2023-12-09|Universidad|CARLA.VALENCIA.MOLINA@GMAIL.COM
0720557974001|Pedro Rodriguez Flores|49.0|162.2|129.8|f|930.95|Machala||Maestria|pedro.rodriguez.flores@empresa.ec
0703951509|KAREN MERA PAREDES|41.0|174.9|162.7|m|480.0|Machala|2025-08-04|Secundaria|
0743150641|Diego Valencia Paredes|41.0|165.9|152.3|f|1131.55|Machala|2024-12-26|Universidad|diego.valencia.paredes@outlook.com
0722308244|carlos cornejo tapia|27.0|183.7|213.4|M|777.72|Machala|Jan 20, 2026|Maestria|
0719882011001|karen herrera reyes|57.0|156.8|116.5|f|494.68|Machala|2024-11-18|Universidad|karen.herrera.reyes@gmail.com
0735055840|alejandro zambrano solís|36.0|158.7|138.3|f|661.11|Machala||Tecnico|
0706244779|Vanessa Cornejo Castro|42.0|167.6|121.9|F|480.0|Machala|2023-11-05|Tecnico|
0722993144| Mateo Bravo Cruz |27.0|175.2|176.7|f|480.0|Machala|2023-03-08|Maestria|mateo.bravo.cruz@empresa.ec
0749593646|Ricardo Cornejo Cedeño|35.0|171.1|161.7|m|1433.12|Machala|20/12/2023|Universidad|
0726661010| Alejandro Salazar López |27.0|179.7|196.8|m|484.42|Machala|12/05/2024|Secundaria|alejandro.salazar.lopez@outlook.com
0723898862|Gustavo Romero Bravo|33.0|174.4|176.7|M|622.25|Machala|2024-01-12|Universidad|
0702336561|kevin  alvarado  quintero|38.0|184.7|218.8|m|480.0|Machala|2023-12-19|Universidad|
0741018428001|paola delgado alvarado|40.0|182.3|187.9|M|480.0|Machala||Primaria| paola.delgado.alvarado@hotmail.com 
0702921370|LUIS ROMERO ALVARADO|31.0|174.9|135.7|m|480.0|Machala|29/12/2025|Secundaria|luis.romero.alvarado@empresa.ec
0723468872|DAVID MENDOZA VERA|35.0|157.4|133.5|F|480.0|Machala|30/06/2023|Universidad|david.mendoza.vera@yahoo.com
0733370324|Alejandra Tapia Carrillo|35.0|167.7|152.5|m|480.0|Machala|2023-03-01|Tecnico|alejandra.tapia.carrillo@yahoo.com
0747126720001|Pedro Carrillo Silva|31.0|188.5|163.2|m|594.81|Machala|30/07/2024|Secundaria|pedro.carrillo.silva@hotmail.com
0755418746|karen flores espinoza|38.0|171.6|149.6|F|676.51|Machala||Secundaria|KAREN.FLORES.ESPINOZA@HOTMAIL.COM
0735796351|Mateo Torres Cedeño|39.0|170.3|160.9|F|480.0|Machala|11/04/2023|Tecnico|mateo.torres.cedeno@empresa.ec
0739136646|Samuel Vera Castro|34.0|178.5|175.8|m|480.0|Machala|2023-02-21|Secundaria|
0710776519001| Karen Herrera Paredes |31.0|175.9|190.8|m|1224.09|Machala|21/04/2023|Maestria|karen.herrera.paredes@empresa.ec
0737844894|DIEGO SALAZAR VALENCIA||178.9|200.7|M|994.34|Machala|2024-06-12|Universidad| diego.salazar.valencia@empresa.ec 
0723389870| ALEJANDRA MENDOZA GUERRERO |35.0|181.6|162.4|m|536.51|Machala||Universidad|alejandra.mendoza.guerrero@empresa.ec
0717985048|Fernanda Paredes Silva|47.0|185.6|189.0|M|898.89|Machala|2024-12-19|Tecnico|
0706355617001|Ricardo Mendoza Torres|32.0|174.1|154.6|m|1426.43|Machala|2026-01-23|Universidad|
0721559847|Valeria Jiménez Paredes|25.0|161.4|154.7|M|480.0|Machala|26/09/2025|Tecnico|
0756650362001| Jose Salazar Espinoza |36.0|167.0|160.8|f|825.43|Machala|Jan 07, 2023|Primaria|
0756664058001|DAVID NAVARRO VERA|33.0|171.2|143.1|M|480.0|Machala|Jan 07, 2024|Secundaria|
0717406425|RICARDO  CRUZ  SALAZAR|35.0|168.1|145.0|F|531.84|Machala|2023-03-02|Secundaria|ricardo.cruz.salazar@outlook.com
0729022517|Sofía Solís Guerrero|49.0|165.0|143.5|M|1089.75|Machala|01/04/2023|Universidad|
0714296662|Daniel Villamar Arévalo|35.0|169.9|167.5|m|1217.78|Machala|17/12/2025|Tecnico|
0725908222| Nicole Tapia Valencia |32.0|172.1|172.4|m|480.0|Machala|08/05/2023|Secundaria|
0710095225| natalia navarro villacís|39.0|161.6|139.8|F|480.0|Machala|2023-08-05|Secundaria|.natalia.navarro.villacis@hotmail.com
0749761458|Ricardo Guerrero Zambrano|36.0|177.0|162.2|M|480.0|Machala|2024-10-11|Tecnico|
0754687184001|Isabela Tapia Navarro|44.0|159.7|134.9|F|1038.93|Machala|2024-01-27|Secundaria|
0729937680|Carla Mendoza Bravo|44.0|167.7|138.9|f|590.08|Machala|13/04/2024|Universidad|carla.mendoza.bravo@outlook.com
0746507789|FERNANDA  ZAMBRANO  MERA|46.0|166.8|154.0|F|480.0|Machala|Dec 21, 2025|Universidad|fernanda.zambrano.mera@yahoo.com
0700429848001| javier arévalo solís |36.0|163.0|149.4|F|841.28|Machala|Sep 17, 2023|Secundaria|javier.arevalo.solis@outlook.com
0730086618|JUAN VILLAMAR CORNEJO|45.0|165.2|155.3|F|1392.37|Machala|2023-01-09|Universidad|juan.villamar.cornejo@gmail.com
0704251446|Javier Villacís Benítez|37.0|162.8|134.3|f|480.0|Machala|Nov 21, 2025|Tecnico|
0718394919001|Jose Flores Flores|48.0|174.4|179.9|m|706.32|Machala|2025-04-15|Universidad|
0715816187|KEVIN VILLAMAR SILVA|46.0|163.5|152.9|F|568.81|Machala|Jul 21, 2025|Universidad|
0757606025|VANESSA ESPINOZA SOLÍS|31.0|164.4|147.6|m|753.09|Machala|2025-04-01|Universidad|vanessa.espinoza.solis@hotmail.com
0734305501| Adriana Herrera Chávez |30.0|173.4|150.9|f|480.0|Machala|2025-01-11|Secundaria|ADRIANA.HERRERA.CHAVEZ@GMAIL.COM
0740133616|  Natalia  Chávez  Carrillo|53.0|167.9|144.4|f|556.56|Machala|13/03/2024|Tecnico|
0758136329001|ricardo villacís chávez|30.0|189.3|221.2|M|480.0|Machala|2023-09-19|Tecnico|
0722831146001|melanie garcía sanchez|39.0|158.1|103.5|F|480.0|Machala|13/04/2025|Secundaria|
0707117396|PAOLA ESPINOZA ROJAS|36.0|165.0|163.5|f|538.39|Machala|23/09/2024|Tecnico|
0715733267001|Fernanda Vera Cruz|40.0|182.1|162.6|M|480.0|Machala|Feb 04, 2024|Tecnico|fernanda.vera.cruz@hotmail.com
0751920968|PEDRO FLORES MOLINA|33.0|173.8|164.3|M|711.12|Machala|Sep 22, 2024|Secundaria|pedro.flores.molina@yahoo.com
0706630167|RICARDO CRUZ ZAMBRANO|35.0|170.9|157.4|f|953.53|Machala|2023-04-19|Maestria|RICARDO.CRUZ.ZAMBRANO@OUTLOOK.COM
0724802053|alejandra rodriguez mera|29.0|160.1|124.4|F|480.0|Machala|2024-10-21|Secundaria|alejandra.rodriguez.mera@hotmail.com
0721057214|Tatiana Castro Molina|32.0|160.2|125.7|f|1298.46|Machala|2024-09-09|Universidad|tatiana.castro.molina@hotmail.com
0713566990|Andrea Cedeño Acosta|30.0|170.9|190.7|M|480.0|Machala|2025-05-02|Secundaria|
0716385455|Jorge Silva Arévalo|34.0|189.6|180.4|M|642.44|Machala|Jan 10, 2026|Secundaria|
0725296883|daniel flores castro|44.0|162.7|123.0|f|533.09|Machala|2025-01-24|Universidad|DANIEL.FLORES.CASTRO@GMAIL.COM
0708501499|carlos benítez zambrano|41.0|161.6|119.2|f|480.0|Machala|19/02/2023|Secundaria|
0725799423|Jose Torres Espinoza|38.0|170.4|143.0|f|619.27|Machala|06/12/2024|Tecnico|jose.torres.espinoza@empresa.ec
0736672197|Pedro Castro Guerrero|41.0|166.1|130.6|f|480.0|Machala|Nov 11, 2024|Tecnico|pedro.castro.guerrero@yahoo.com
0756493086|Tatiana Carrillo Mendoza|27.0|173.3|159.9|f|747.87|Machala|2025-08-25|Maestria|tatiana.carrillo.mendoza@empresa.ec
0723998043|david flores arévalo||181.5|189.7|m|615.89|Machala|15/02/2024|Secundaria|david.flores.arevalo@outlook.com
0711219139|DANIEL NAVARRO SILVA|36.0|183.8|154.5|f|1215.75|Machala|2025-03-08|Secundaria|
0719176141|Fernanda Loor Villamar|34.0|160.8|136.2|m|543.82|Machala|2025-08-09|Secundaria|
0729944793001|lucía acosta garcía|46.0|171.1|176.4|m|2250.14|Machala|Sep 19, 2023|Universidad|lucia.acosta.garcia@empresa.ec
0745373233|mateo peña salazar|33.0|186.0|189.2|M|1573.41|Machala||Tecnico|
0737900241|TATIANA CHÁVEZ ROJAS|38.0|170.8|160.3|M|845.88|Machala|2024-04-27|Universidad|tatiana.chavez.rojas@outlook.com
0759491426001|GUSTAVO GARCÍA HERRERA|33.0|187.7|177.4|m|512.56|Machala|2023-10-28|Universidad|
0706669678001|CRISTIAN MORENO VERA|31.0|161.7|131.2|F|491.2|Machala|04/09/2025|Tecnico|cristian.moreno.vera@hotmail.com
0753543370|Esteban Jiménez García|31.0|160.1|109.0|F|480.0|Machala|27/09/2025|Tecnico|esteban.jimenez.garcia@yahoo.com
0756147021| Camila Jiménez Peña |31.0|186.0|199.5|M|1277.89|Machala|19/11/2024|Universidad|
0718115421001|mateo villacís salazar|32.0|175.0|163.2|M|480.0|Machala|2025-07-31|Universidad|mateo.villacis.salazar@hotmail.com
0705732451|tatiana salazar romero|30.0|175.1|183.3|M|1234.21|Machala|03/01/2024|Universidad|
0754791283|carmen cornejo loor|53.0|168.7|153.4|F|546.88|Machala|2023-09-17|Maestria|carmen.cornejo.loor@empresa.ec
0739860245|Gabriela  Bravo  Peña|43.0|163.2|133.5|F|574.35|Machala|2023-08-04|Universidad|
0727598468001|Samuel  Quintero  Jiménez|36.0|179.8|175.7|m|489.19|Machala|20/10/2023|Secundaria|
0716403142|FERNANDA TAPIA HERRERA|38.0|181.5|203.8|M|1347.24|Machala|2023-09-03|Maestria|
0728220955001|Esteban Cruz Zambrano|40.0|179.0|162.1|M|1361.02|Machala|09/04/2025|Maestria|
0755634110|Miguel Acosta Silva|32.0|191.5|193.3|M|2171.91|Machala|17/11/2024|Maestria|miguel.acosta.silva@hotmail.com
0711974618001|Camila Zambrano Herrera|35.0|164.7|146.4|F|480.0|Machala|20/05/2025|Secundaria|
0745606152|Carmen Acosta Valencia|32.0|173.6|178.1|M|480.0|Machala|2024-11-27|Universidad|
0742285273| kevin rodriguez chávez |33.0|171.3|152.8|F|485.33|Machala|2023-03-20|Secundaria|kevin.rodriguez.chavez@outlook.com
0707066130|  NATALIA  VERA  TORRES|33.0|177.0|147.8|M|480.0|Machala|18/08/2023|Universidad|.natalia.vera.torres@outlook.com
0757032339|kevin vera ortega|41.0|170.0|155.3|f|746.32|Machala|2024-02-10|Secundaria|kevin.vera.ortega@outlook.com
0743831406|javier rodriguez solís|39.0|183.3|192.7|m|480.0|Machala|2024-07-06|Secundaria|
0725205181|Luis Solís Solís|35.0|174.1|161.6|m|1509.18|Machala|2023-02-19|Tecnico|
0708817895|Samuel  Guerrero  Paredes|33.0|161.8|125.0|F|480.0|Machala|19/12/2023|Primaria|
0748676046|SOFÍA BRAVO DELGADO|33.0|168.3|172.3|f|534.52|Machala|15/08/2025|Secundaria|sofia.bravo.delgado@yahoo.com
0749377990|mateo quintero guerrero|31.0|177.4|172.2|m|1065.14|Machala|09/01/2026|Tecnico|mateo.quintero.guerrero@gmail.com
0740541461|david peña villamar|35.0|166.3|133.0|F|848.43|Machala|2024-01-23|Universidad|
0734780992| isabela mera quintero |33.0|165.5|154.8|F|897.52|Machala|04/12/2023|Maestria|isabela.mera.quintero@yahoo.com
0711938217001|ana zambrano bravo|43.0|163.0|140.2|F|480.0|Machala||Tecnico|
0722241056|luis guerrero acosta|48.0|181.4|168.0|m|723.01|Machala|23/03/2023|Universidad|luis.guerrero.acosta@gmail.com
0738804012|David Espinoza Paredes|37.0|170.7|147.3|m|1032.7|Machala|13/05/2025|Universidad|
0721300291|Diana Moreno Mera|41.0|163.3|126.8|F|480.0|Machala|13/07/2023|Maestria|diana.moreno.mera@empresa.ec
0719648677|Vanessa Rojas Arévalo|32.0|153.8|118.4|F|480.0|Machala|19/10/2023|Maestria|
0721871077|Jorge Quintero Cedeño|62.0|173.1|180.2|f|480.0|Machala|2025-12-22|Universidad|
0743738171| RICARDO CORNEJO ACOSTA |33.0|161.6|144.5|M|480.0|Machala|2024-10-24|Secundaria|ricardo.cornejo.acosta@hotmail.com
0708063797| Natalia Mendoza Rojas|28.0|167.3|142.0|M|1757.17|Machala|2024-05-08|Tecnico|.natalia.mendoza.rojas@outlook.com
0705076040001|Miguel  Acosta  Valencia|29.0|178.9|178.7|M|935.64|Machala|2025-08-17|Universidad|miguel.acosta.valencia@gmail.com
0720355601| MARÍA FLORES SOLÍS |36.0|179.4|149.5|m|480.0|Machala|05/06/2023|Secundaria|maria.flores.solis@empresa.ec
0702055427|Vanessa Chávez Torres|31.0|192.9|203.6|M|480.0|Machala|30/12/2024|Universidad| VANESSA.CHAVEZ.TORRES@HOTMAIL.COM 
0712921618|Luis Delgado Mera|46.0|164.0|139.8|F|480.0|Machala|08/10/2025|Tecnico|luis.delgado.mera@gmail.com
0742117369|LUIS ARÉVALO CHÁVEZ|45.0|170.3|143.7|F|1177.98|Machala|Jan 05, 2024|Secundaria|luis.arevalo.chavez@hotmail.com
0729514836| Alejandro Mera Chávez |44.0|161.9|148.7|f|534.79|Machala|2025-03-27|Tecnico|alejandro.mera.chavez@hotmail.com
0758750491001|ESTEBAN ACOSTA RODRIGUEZ|38.0|173.9|150.9|f|580.6|Machala|2023-05-11|Secundaria|
0744423237|Lucía Moreno Espinoza|36.0|162.5|155.2|M|1459.82|Machala|2023-09-03|Universidad|
0738512268|DIEGO RODRIGUEZ SANCHEZ|39.0|166.8|177.9|M|687.32|Machala||Tecnico|diego.rodriguez.sanchez@empresa.ec
0712087139|  natalia reyes rodriguez |38.0|177.9|181.1|M|480.0|Machala|2023-12-26|Tecnico|
0708651740001|David Mendoza Bravo|35.0|174.5|153.6|f|480.0|Machala|06/08/2023|Secundaria|david.mendoza.bravo@hotmail.com
0755885258001|Karen Paredes Arévalo|32.0|164.3|142.8|F|801.58|Machala||Secundaria| karen.paredes.arevalo@hotmail.com 
0705619740|Diego Cornejo Carrillo|40.0|163.0|128.1|f|480.0|Machala|2023-03-23|Secundaria|
0754894830|Cristian Bravo Vera|32.0|153.4|103.8|F|1039.38|Machala|2025-05-16|Tecnico| cristian.bravo.vera@gmail.com 
0730384195| Bryan Castro Castro |44.0|164.4|141.4|f|582.02|Machala|11/10/2023|Universidad|
0756510400|David Molina Villacís|29.0|176.2|165.1|f|480.0|Machala|Nov 30, 2024|Secundaria|
0741715858001|samuel arévalo salazar|31.0|173.8|181.5|m|783.36|Machala|2025-06-06|Universidad|
0729306555001|Samuel  Tapia  Sanchez|29.0|158.0|121.3|f|480.0|Machala|20/10/2025|Primaria|samuel.tapia.sanchez@hotmail.com
0748408200|Sebastián Salazar Suárez|31.0|177.3|174.9|M|480.0|Machala|02/05/2024|Secundaria|sebastian.salazar.suarez@empresa.ec
0740010715|ANDRÉS PEÑA CARRILLO|30.0|164.3|138.2|F|480.0|Machala|22/11/2023|Universidad|andres.pena.carrillo@outlook.com
0726322829|Alejandro Ortega Mendoza|37.0|175.4|180.3|M|1373.82|Machala|2024-02-28|Universidad|
0752968883|Kevin  Cruz  Paredes|31.0|166.0|134.6|F|480.0|Machala|2025-04-16|Maestria|kevin.cruz.paredes@outlook.com
0704661883|TATIANA SUÁREZ HERRERA|45.0|172.4|185.1|F|480.0|Machala||Secundaria|
0736297946| Samuel Arévalo Alvarado |27.0|168.8|140.5|F|654.88|Machala|Sep 12, 2023|Secundaria|samuel.arevalo.alvarado@yahoo.com
0729794636|MELANIE SOLÍS BENÍTEZ|32.0|176.5|177.3|m|1895.3|Machala||Primaria|
0726465594|Melanie Navarro Molina|42.0|173.0|142.7|m|480.0|Machala||Universidad|
0700869050001|alejandro acosta bravo|44.0|160.2|122.3|F|908.76|Machala|2025-02-13|Maestria|
0713681195|Carla Mendoza Alvarado|42.0|175.2|180.9|m|480.0|Machala|2024-08-13|Maestria|carla.mendoza.alvarado@yahoo.com
0741360697| Elena Benítez Cruz |30.0|188.1|190.3|m|480.0|Machala|2024-08-09|Secundaria|
0726531791|Daniel Romero Rodriguez|38.0|153.7|103.1|F|480.0|Machala|2023-03-23|Universidad|daniel.romero.rodriguez@outlook.com
0709846489|David Valencia Torres|39.0|159.5|121.8|F|1016.78|Machala|31/12/2025|Tecnico|
0701797847|Gustavo Guerrero Bravo|37.0|167.9|134.3|F|480.0|Machala|2023-03-06|Universidad|gustavo.guerrero.bravo@empresa.ec
0711616995001|DANIEL SANCHEZ MOLINA|26.0|195.5|223.3|m|480.0|Machala|2024-09-04|Tecnico|
0719208381| Carmen Chávez Bravo |35.0|164.2|151.2|F|500.35|Machala|13/02/2024|Secundaria|
0717880751|fernanda  delgado  torres|56.0|172.9|143.7|M|633.37|Machala|26/09/2025|Secundaria|fernanda.delgado.torres@outlook.com
0715519898001|  PAOLA  CEDEÑO  CRUZ  |43.0|173.5|145.9|f|480.0|Machala||Universidad|
0756933123|KEVIN SALAZAR ZAMBRANO|34.0|167.9|164.0|F|1062.95|Machala|2024-07-05|Maestria|
0755191756|Ana  Romero  Villamar|52.0|163.3|135.1|F|816.49|Machala|2023-06-02|Universidad|
0716283734001|TATIANA FLORES LÓPEZ|36.0|185.0|199.0|M|480.0|Machala|2024-09-16|Secundaria|tatiana.flores.lopez@gmail.com
0714724432| NICOLE REYES GARCÍA |41.0|171.8|154.2|F|480.0|Machala|04/03/2024|Secundaria|
0728434218|Karen Loor Castro|39.0|174.1|165.9|F|1169.07|Machala|01/11/2025|Universidad|karen.loor.castro@gmail.com
0711535575001| Andrés Arévalo Villacís |36.0|179.1|185.6|M|480.0|Machala|09/12/2024|Primaria|
0746799287001|Ana Villacís Navarro||163.8|141.2|F|1707.05|Machala|Sep 25, 2023|Universidad|
0702317447|karen cruz carrillo|32.0|176.9|170.5|F|596.95|Machala|2024-03-16|Tecnico|karen.cruz.carrillo@yahoo.com
0744358623| sebastián torres silva |30.0|167.9|161.2|f|749.39|Machala|2024-11-28|Tecnico|sebastian.torres.silva@yahoo.com
0707375424|vanessa jiménez valencia|35.0|158.5|126.8|F|480.0|Machala|2024-07-05|Primaria|vanessa.jimenez.valencia@gmail.com
0733692842| Carmen Salazar Jiménez |46.0|188.7|201.0|m|2033.36|Machala|Aug 25, 2024|Maestria|
0745548701|Cristian Villacís Navarro|44.0|169.9|162.1|M|561.07|Machala|2025-03-17|Tecnico|CRISTIAN.VILLACIS.NAVARRO@OUTLOOK.COM
0718688658| JAVIER SUÁREZ JIMÉNEZ |35.0|178.2|174.6|m|825.02|Machala|15/11/2023|Maestria|
0707749438001|JAVIER ESPINOZA QUINTERO|31.0|172.5|152.4|F|627.04|Machala|23/01/2023|Maestria|
0733861124|Kevin Navarro Arévalo|36.0|171.1|155.8|F|511.19|Machala|2025-12-15|Secundaria| kevin.navarro.arevalo@empresa.ec 
0751659996|miguel  navarro  sanchez|26.0|177.3|200.2|M|569.65|Machala|2024-12-16|Tecnico|
0710482571|camila rojas moreno|27.0|182.5|175.0|m|746.42|Machala|21/03/2025|Secundaria|
0725688840001|Andrés Cornejo Bravo|34.0|172.0|179.2|m|480.0|Machala|2024-03-20|Secundaria|
0733251987| Karen Cornejo Rojas |32.0|164.7|142.2|F|501.93|Machala|2023-07-17|Tecnico|
0732995873|Daniel Castro Rojas|30.0|159.5|139.9|F|649.17|Machala|2024-10-14|Universidad|daniel.castro.rojas@empresa.ec
0720011923|diana reyes navarro|42.0|162.8|148.7|M|890.99|Machala|Jan 14, 2023|Secundaria|diana.reyes.navarro@yahoo.com
0702557422|Jorge Reyes Guerrero|33.0|160.4|135.7|f|545.1|Machala||Secundaria|jorge.reyes.guerrero@outlook.com
0718782766|Diego Arévalo Cedeño|46.0|162.2|147.9|F|480.0|Machala|27/10/2023|Primaria|
0716702253|alejandro solís silva|35.0|179.3|177.2|M|707.42|Machala|22/05/2025|Maestria|
0731165577|MARÍA HERRERA PAREDES|40.0|179.7|203.6|M|695.11|Machala|2025-05-05|Secundaria|
0728271537001|Camila López Tapia|34.0|175.7|172.6|m|480.0|Machala|2024-07-13|Universidad|camila.lopez.tapia@gmail.com
0730146222001|sofía arévalo espinoza|51.0|183.9|193.0|M|638.06|Machala|30/10/2024|Maestria|
0712640804| JORGE MERA MOLINA |37.0|164.2|120.8|f|506.54|Machala|Mar 07, 2024|Tecnico|
0738572445|Jose  Guerrero  Salazar|46.0|169.3|139.9|F|673.3|Machala|2025-09-14|Secundaria|
0741963516|MATEO CRUZ JIMÉNEZ|31.0|162.0|119.8|f|1689.66|Machala|2024-09-18|Universidad|MATEO.CRUZ.JIMENEZ@GMAIL.COM
0759552128|jorge carrillo loor|42.0|180.4|197.8|f|1903.53|Machala|2023-11-10|Universidad|jorge.carrillo.loor@outlook.com
0748206182|daniel loor bravo|27.0|178.1|190.4|m|480.0|Machala|17/10/2023|Universidad|
0705873586|vanessa cruz benítez|44.0|178.7|190.2|M|511.3|Machala|2023-03-11|Secundaria|vanessa.cruz.benitez@empresa.ec
