identificacion,nombre,edad,altura_cm,peso_lb,sexo,salario,ciudad,fecha_registro,nivel_educacion,email,nombre_clean
153685854,Esteban Cruz López,28.0,176.4,180.8,M,1028.73,Cuenca,2024-08-10,Universidad,esteban.cruz.lopez@yahoo.com,Esteban Cruz López
108435181,Lucía Alvarado Rodriguez,40.0,161.3,115.5,F,1002.27,Cuenca,19/12/2023,Universidad,lucia.alvarado.rodriguez@gmail.com,Lucía Alvarado Rodriguez
1707665541,Tatiana Espinoza Cornejo,45.0,178.0,187.5,M,738.59,Quito,2025-07-31,Universidad, tatiana.espinoza.cornejo@gmail.com ,Tatiana Espinoza Cornejo
741250070,ISABELA CRUZ VALENCIA,56.0,170.0,150.3,F,480.0,Machala,2025-01-23,Primaria,,Isabela Cruz Valencia
916815392001,JAVIER LOOR ACOSTA,37.0,172.4,143.9,M,480.0,Guayaquil,"Aug 22, 2025",Tecnico,javier.loor.acosta@yahoo.com,Javier Loor Acosta
1834511071001,Cristian Castro Molina,28.0,167.7,148.4,F,480.0,Ambato,2024-07-02,Universidad,,Cristian Castro Molina
1721338265,jose  reyes  ortega,42.0,165.3,159.5,F,740.11,Quito,15/01/2023,Tecnico,jose.reyes.ortega@outlook.com,Jose  Reyes  Ortega
1235271044001, ricardo castro cornejo ,36.0,180.7,184.8,M,1033.65,Quevedo,2025-08-16,Universidad,ricardo.castro.cornejo@gmail.com,Ricardo Castro Cornejo
1733303380001, CARMEN ACOSTA VERA ,30.0,160.4,140.6,F,905.63,Quito,2023-01-09,Secundaria,carmen.acosta.vera@empresa.ec,Carmen Acosta Vera
910390061, ricardo tapia molina ,38.0,172.0,157.1,F,866.88,Guayaquil,20/04/2023,Maestria,,Ricardo Tapia Molina
934229394,Isabela Espinoza Jiménez,25.0,154.6,104.2,F,742.71,Guayaquil,2023-01-01,Universidad,,Isabela Espinoza Jiménez
130588635001,ANDREA VILLAMAR ARÉVALO,33.0,166.2,138.8,F,574.81,Cuenca,,Maestria,,Andrea Villamar Arévalo
120644802, fernanda romero carrillo ,43.0,157.9,100.0,F,480.0,Cuenca,2023-09-16,Tecnico, fernanda.romero.carrillo@gmail.com ,Fernanda Romero Carrillo
743150641,Diego Valencia Paredes,41.0,165.9,152.3,F,1131.55,Machala,2024-12-26,Universidad,diego.valencia.paredes@outlook.com,Diego Valencia Paredes
958100307,Sebastián Delgado López,41.0,168.1,162.5,F,740.89,Guayaquil,15/05/2023,Secundaria,sebastian.delgado.lopez@gmail.com,Sebastián Delgado López
908883846,Andrea Loor Valencia,46.0,170.8,161.1,M,480.0,Guayaquil,14/11/2025,Secundaria,,Andrea Loor Valencia
1852727849,paola sanchez molina,32.0,,147.2,F,638.1,Ambato,04/05/2025,Universidad,paola.sanchez.molina@gmail.com,Paola Sanchez Molina
936897065,Alejandro  Ortega  Rodriguez,36.0,169.5,163.7,M,639.55,Guayaquil,2025-11-27,Secundaria,alejandro.ortega.rodriguez@gmail.com,Alejandro  Ortega  Rodriguez
1010504841,Adriana Salazar Alvarado,37.0,174.5,175.0,M,480.0,Ibarra,22/12/2025,Secundaria,adriana.salazar.alvarado@gmail.com,Adriana Salazar Alvarado
1727833210,Elena Reyes Suárez,34.0,,135.5,F,507.15,Quito,"Dec 21, 2024",Secundaria,,Elena Reyes Suárez
1336255110,Miguel Herrera Zambrano,34.0,164.4,148.3,F,480.0,Manta,18/02/2024,Secundaria,,Miguel Herrera Zambrano
1348806967,KEVIN ACOSTA REYES,29.0,163.8,134.8,F,546.99,Portoviejo,2025-08-17,Maestria,,Kevin Acosta Reyes
1354204396,adriana cedeño chávez,31.0,162.5,128.3,F,1073.74,Portoviejo,2024-06-12,Maestria,adriana.cedeno.chavez@empresa.ec,Adriana Cedeño Chávez
907024517,David Reyes Arévalo,31.0,168.3,144.0,M,630.01,Guayaquil,2023-02-25,Secundaria,,David Reyes Arévalo
1737737872, SEBASTIÁN TORRES GARCÍA ,52.0,155.2,115.4,F,480.0,Quito,2024-03-31,Universidad,sebastian.torres.garcia@outlook.com,Sebastián Torres García
947380622,Andrés Quintero Romero,35.0,172.3,157.9,F,1283.68,Guayaquil,2023-01-20,Secundaria,,Andrés Quintero Romero
1003092044,Cristian Herrera Molina,47.0,181.0,191.3,M,510.68,Ibarra,2024-06-04,Universidad,,Cristian Herrera Molina
919884817, Mateo Acosta Sanchez ,43.0,161.5,130.3,F,1980.12,Guayaquil,31/08/2024,Maestria,mateo.acosta.sanchez@outlook.com,Mateo Acosta Sanchez
2437994623,Mateo Romero Villamar,40.0,182.0,181.0,M,824.56,Salinas,15/06/2025,Universidad,,Mateo Romero Villamar
1713116695,Andrés  Rodriguez  Reyes,37.0,181.8,174.2,M,876.24,Quito,10/05/2025,Secundaria,,Andrés  Rodriguez  Reyes
144479607,jorge molina loor,47.0,170.3,170.5,F,738.49,Cuenca,2023-02-16,Secundaria,,Jorge Molina Loor
912652062001,KAREN ALVARADO VALENCIA,30.0,176.1,163.5,M,813.0,Guayaquil,14/04/2025,Secundaria,karen.alvarado.valencia@gmail.com,Karen Alvarado Valencia
1835466226,lucía carrillo rodriguez,39.0,175.9,174.3,M,546.65,Ambato,05/04/2024,Universidad,,Lucía Carrillo Rodriguez
1739392734001,maría flores castro,39.0,157.2,127.5,F,2259.76,Quito,2024-12-25,Maestria,maria.flores.castro@yahoo.com,María Flores Castro
814807434,kevin romero lópez,34.0,170.4,153.8,M,480.0,Esmeraldas,"Jul 11, 2023",Universidad,KEVIN.ROMERO.LOPEZ@GMAIL.COM,Kevin Romero López
1349314979,jose  jiménez  rodriguez,37.0,180.9,170.4,M,2041.68,Portoviejo,2025-09-20,Secundaria,jose.jimenez.rodriguez@gmail.com,Jose  Jiménez  Rodriguez
148367261,Daniel Villacís Salazar,42.0,172.9,150.0,F,848.66,Cuenca,2023-04-10,Universidad, daniel.villacis.salazar@empresa.ec ,Daniel Villacís Salazar
637755653,Juan Loor Quintero,42.0,167.4,169.8,M,480.0,Riobamba,2023-12-10,Secundaria,juan.loor.quintero@yahoo.com,Juan Loor Quintero
142563386, gabriela carrillo jiménez ,50.0,172.8,173.3,M,765.28,Cuenca,2023-05-11,Secundaria,GABRIELA.CARRILLO.JIMENEZ@GMAIL.COM,Gabriela Carrillo Jiménez
934421488,Nicole Torres Moreno,39.0,162.0,136.3,F,591.35,Guayaquil,"Oct 23, 2025",Secundaria,nicole.torres.moreno@yahoo.com,Nicole Torres Moreno
924005101,Sofía Delgado Bravo,41.0,178.8,186.2,M,673.9,Guayaquil,27/08/2025,Universidad,sofia.delgado.bravo@gmail.com,Sofía Delgado Bravo
117669150001,Jorge Reyes Vera,40.0,171.8,161.3,M,762.94,Cuenca,2025-03-08,Secundaria,jorge.reyes.vera@gmail.com,Jorge Reyes Vera
913982385, Andrés Mendoza Torres ,28.0,179.0,145.7,M,810.91,Guayaquil,2023-09-17,Tecnico,ANDRES.MENDOZA.TORRES@EMPRESA.EC,Andrés Mendoza Torres
1738507886001,camila villacís delgado,29.0,157.1,123.6,F,480.0,Quito,,Maestria,camila.villacis.delgado@outlook.com,Camila Villacís Delgado
929395986,KAREN CEDEÑO SILVA,51.0,163.6,182.8,M,480.0,Guayaquil,2024-09-10,Primaria,karen.cedeno.silva@gmail.com,Karen Cedeño Silva
1736075647001,Ricardo Tapia Bravo,36.0,164.6,161.3,M,785.57,Quito,2024-02-20,Secundaria,,Ricardo Tapia Bravo
1731560262,Jose Ortega Ortega,43.0,180.0,172.4,M,480.0,Quito,2024-01-02,Tecnico,,Jose Ortega Ortega
957080245,diego cornejo flores,36.0,153.5,111.1,F,658.93,Guayaquil,"Dec 10, 2024",Universidad,,Diego Cornejo Flores
954589891001,Gabriela Loor Tapia,50.0,185.0,214.6,M,865.68,Guayaquil,2025-02-22,Universidad,,Gabriela Loor Tapia
1738954161,carmen herrera paredes,32.0,174.2,157.9,M,832.77,Quito,"Sep 07, 2025",Universidad,carmen.herrera.paredes@empresa.ec,Carmen Herrera Paredes
1747896908001,ADRIANA MERA REYES,40.0,165.9,159.9,F,1074.3,Quito,2025-09-07,Tecnico,,Adriana Mera Reyes
622164663,karen rodriguez reyes,35.0,164.9,135.7,F,1423.58,Riobamba,2024-02-13,Universidad,KAREN.RODRIGUEZ.REYES@EMPRESA.EC,Karen Rodriguez Reyes
1749432991001,diego jiménez mendoza,34.0,174.9,154.6,M,480.0,Quito,2023-03-07,Primaria,diego.jimenez.mendoza@outlook.com,Diego Jiménez Mendoza
1015265984,Karen Cornejo López,27.0,187.7,215.9,M,480.0,Ibarra,2024-01-15,Secundaria,,Karen Cornejo López
956685804,CAMILA ROMERO JIMÉNEZ,38.0,165.8,146.8,M,656.49,Guayaquil,2024-07-15,Universidad,camila.romero.jimenez@yahoo.com,Camila Romero Jiménez
1146742851,Fernanda Suárez Herrera,45.0,164.5,157.9,M,579.76,Loja,,Secundaria,,Fernanda Suárez Herrera
900765777,Gustavo Arévalo Rodriguez,34.0,161.8,144.2,F,608.72,Guayaquil,"Aug 03, 2025",Tecnico,,Gustavo Arévalo Rodriguez
935927111,DIANA SOLÍS JIMÉNEZ,31.0,171.0,151.5,F,480.0,Guayaquil,"Nov 16, 2023",Universidad,,Diana Solís Jiménez
122680374, Kevin Espinoza Bravo ,53.0,175.2,165.9,M,820.43,Cuenca,2025-09-08,Secundaria,kevin.espinoza.bravo@empresa.ec,Kevin Espinoza Bravo
1710899178001,ESTEBAN VILLAMAR MORENO,35.0,169.3,141.9,F,799.73,Quito,10/03/2023,Universidad,esteban.villamar.moreno@hotmail.com,Esteban Villamar Moreno
102841368,Mateo Carrillo Chávez,45.0,159.9,95.0,F,536.0,Cuenca,2025-12-21,Primaria,,Mateo Carrillo Chávez
1713909909,MATEO GUERRERO DELGADO,43.0,169.5,145.0,F,480.0,Quito,2025-10-03,Tecnico,mateo.guerrero.delgado@gmail.com,Mateo Guerrero Delgado
905703260,carla  espinoza  cruz,35.0,168.2,159.9,M,2208.46,Guayaquil,2024-04-16,Secundaria,carla.espinoza.cruz@yahoo.com,Carla  Espinoza  Cruz
1243283866001,ALEJANDRA SANCHEZ SILVA,39.0,165.3,159.8,F,480.0,Quevedo,2024-08-18,Universidad,alejandra.sanchez.silva@empresa.ec,Alejandra Sanchez Silva
1300877709,andrea tapia peña,33.0,174.0,144.3,M,480.0,Portoviejo,2023-02-23,Secundaria,andrea.tapia.pena@hotmail.com,Andrea Tapia Peña
955250451, lucía solís herrera ,40.0,171.3,144.9,M,4041.9,Guayaquil,2024-05-23,Maestria,,Lucía Solís Herrera
151575230,Esteban Delgado Guerrero,29.0,173.0,166.6,M,962.12,Cuenca,23/06/2023,Secundaria,esteban.delgado.guerrero@hotmail.com,Esteban Delgado Guerrero
140145343001,LUIS  FLORES  CARRILLO,30.0,166.2,132.2,F,536.39,Cuenca,2024-02-18,Secundaria,,Luis  Flores  Carrillo
1018152577,Carlos Villacís Sanchez,35.0,174.0,150.0,F,2377.06,Ibarra,2024-07-09,Universidad,carlos.villacis.sanchez@gmail.com,Carlos Villacís Sanchez
912592425,Nicole  Rojas  Loor,37.0,162.5,147.7,F,480.0,Guayaquil,"Jul 10, 2025",Secundaria,,Nicole  Rojas  Loor
927381202,Melanie Peña Valencia,38.0,159.7,116.7,F,1692.82,Guayaquil,,Secundaria,melanie.pena.valencia@outlook.com,Melanie Peña Valencia
910329986,alejandra bravo mera,32.0,163.3,131.0,F,480.0,Guayaquil,08/04/2025,Primaria,alejandra.bravo.mera@gmail.com,Alejandra Bravo Mera
2428287037001, Alejandra Bravo Vera ,41.0,163.2,148.8,F,480.0,Salinas,20/02/2025,Primaria,,Alejandra Bravo Vera
1757953227,melanie garcía solís,28.0,186.4,224.3,M,1573.82,Quito,2024-09-13,Universidad,,Melanie García Solís
1823190838,  luis  villacís  loor  ,54.0,171.7,146.4,F,1031.25,Ambato,2025-01-09,Universidad,luis.villacis.loor@empresa.ec,Luis  Villacís  Loor
917159295,Jorge Solís Peña,38.0,168.8,172.1,M,976.13,Guayaquil,,Universidad,jorge.solis.pena@yahoo.com,Jorge Solís Peña
943772913,Sofía Mera Rodriguez,,158.2,116.3,F,703.66,Guayaquil,,Tecnico,,Sofía Mera Rodriguez
903117091001,javier cedeño romero,38.0,184.6,192.2,M,1830.85,Guayaquil,2025-08-25,Tecnico,javier.cedeno.romero@outlook.com,Javier Cedeño Romero
130112824, Isabela Espinoza Peña ,32.0,170.9,167.9,M,480.0,Cuenca,2026-01-31,Tecnico,isabela.espinoza.pena@gmail.com,Isabela Espinoza Peña
927298802,Alejandra Rojas Vera,,158.1,145.1,F,744.05,Guayaquil,,Maestria,,Alejandra Rojas Vera
136965357,CARLOS CRUZ ORTEGA,36.0,182.2,196.7,M,480.0,Cuenca,2023-01-25,Universidad,carlos.cruz.ortega@gmail.com,Carlos Cruz Ortega
1743160291,Jose Solís Flores,33.0,163.7,127.5,F,480.0,Quito,2024-06-17,Secundaria,,Jose Solís Flores
104370770,DANIEL CORNEJO REYES,27.0,175.8,160.2,M,480.0,Cuenca,2023-11-14,Tecnico,DANIEL.CORNEJO.REYES@GMAIL.COM,Daniel Cornejo Reyes
945250470,TATIANA ORTEGA HERRERA,35.0,167.8,150.8,M,647.64,Guayaquil,2024-12-21,Secundaria,tatiana.ortega.herrera@gmail.com,Tatiana Ortega Herrera
1730000898,KEVIN CORNEJO QUINTERO,32.0,193.6,197.0,M,982.77,Quito,2025-03-10,Tecnico,kevin.cornejo.quintero@outlook.com,Kevin Cornejo Quintero
923070965,Ana García Romero,48.0,159.7,98.1,F,610.66,Guayaquil,28/01/2025,Maestria,ana.garcia.romero@outlook.com,Ana García Romero
941697740,luis molina suárez,33.0,168.7,151.2,F,484.99,Guayaquil,2025-03-27,Primaria,luis.molina.suarez@hotmail.com,Luis Molina Suárez
1743708701, vanessa herrera carrillo ,31.0,176.8,170.2,M,535.88,Quito,2024-12-13,Secundaria,vanessa.herrera.carrillo@empresa.ec,Vanessa Herrera Carrillo
1755572946,Jose López Salazar,49.0,183.1,154.9,M,1461.46,Quito,19/04/2024,Universidad,,Jose López Salazar
948079405,Fernanda Torres Arévalo,28.0,170.5,155.9,F,543.42,Guayaquil,2025-04-07,Secundaria,FERNANDA.TORRES.AREVALO@OUTLOOK.COM,Fernanda Torres Arévalo
1724666035001,andrés solís ortega,29.0,165.1,121.4,F,751.49,Quito,"Jun 07, 2023",Tecnico,andres.solis.ortega@empresa.ec,Andrés Solís Ortega
140381328,Pedro Zambrano Moreno,41.0,170.3,155.5,F,480.0,Cuenca,2023-01-26,Universidad,pedro.zambrano.moreno@empresa.ec,Pedro Zambrano Moreno
703917831,SEBASTIÁN CHÁVEZ HERRERA,,172.6,187.2,M,1164.72,Machala,07/12/2024,Maestria,sebastian.chavez.herrera@empresa.ec,Sebastián Chávez Herrera
626363303001,pedro zambrano mendoza,34.0,176.6,166.2,M,673.64,Riobamba,,Primaria,pedro.zambrano.mendoza@gmail.com,Pedro Zambrano Mendoza
1716152960,JORGE CEDEÑO TAPIA,30.0,178.1,180.5,M,480.0,Quito,,Universidad,jorge.cedeno.tapia@gmail.com,Jorge Cedeño Tapia
1044253779001, ANDRÉS VILLACÍS MENDOZA ,29.0,172.4,174.4,M,480.0,Ibarra,2023-03-09,Secundaria,,Andrés Villacís Mendoza
717542161,Nicole  Flores  Reyes,34.0,160.6,143.6,F,480.0,Machala,2023-03-22,Universidad,,Nicole  Flores  Reyes
919322602,Paola Silva Paredes,30.0,172.6,150.0,F,504.02,Guayaquil,16/07/2024,Tecnico,,Paola Silva Paredes
1303133324,Andrea García Navarro,48.0,173.1,189.2,M,480.0,Manta,2023-07-10,Universidad,andrea.garcia.navarro@hotmail.com,Andrea García Navarro
910125855,Kevin Romero Mera,26.0,192.8,203.3,M,706.25,Guayaquil,,Universidad,,Kevin Romero Mera
1735102343,gabriela tapia mendoza,29.0,180.9,173.7,M,480.0,Quito,2024-01-28,Tecnico,gabriela.tapia.mendoza@hotmail.com,Gabriela Tapia Mendoza
842157166,melanie romero flores,38.0,176.7,182.9,M,1002.79,Esmeraldas,2024-09-20,Universidad,melanie.romero.flores@gmail.com,Melanie Romero Flores
1345485062,MARÍA TAPIA ARÉVALO,25.0,181.3,189.2,M,490.37,Portoviejo,01/08/2023,Secundaria,,María Tapia Arévalo
1824820201,Fernanda  Mendoza  Navarro,53.0,,140.3,F,480.0,Ambato,26/07/2024,Secundaria,,Fernanda  Mendoza  Navarro
730302551,ALEJANDRA MOLINA CASTRO,32.0,159.9,136.8,F,1004.66,Machala,06/01/2023,Secundaria,alejandra.molina.castro@gmail.com,Alejandra Molina Castro
143304111,Diana  Cedeño  Tapia,33.0,183.3,182.4,M,830.96,Cuenca,19/07/2025,Universidad,,Diana  Cedeño  Tapia
933439341,gustavo delgado carrillo,32.0,160.2,132.9,F,1901.2,Guayaquil,23/09/2025,Universidad,gustavo.delgado.carrillo@hotmail.com,Gustavo Delgado Carrillo
122100621, Ricardo Paredes Solís ,47.0,149.0,116.1,F,480.0,Cuenca,2023-09-08,Secundaria,ricardo.paredes.solis@yahoo.com,Ricardo Paredes Solís
1841203936001, gabriela bravo tapia ,34.0,172.2,156.6,M,699.04,Ambato,2023-02-21,Universidad,gabriela.bravo.tapia@hotmail.com,Gabriela Bravo Tapia
1726807850,Adriana Sanchez Chávez,30.0,162.2,128.7,F,549.94,Quito,2024-07-25,Universidad,adriana.sanchez.chavez@outlook.com,Adriana Sanchez Chávez
1703467322,ANDREA ROMERO ROMERO,40.0,160.0,128.6,F,480.0,Quito,"Jul 19, 2023",Primaria,,Andrea Romero Romero
1736845247,Cristian Herrera García,37.0,171.2,193.2,M,902.18,Quito,,Secundaria,cristian.herrera.garcia@yahoo.com,Cristian Herrera García
822780953,andrea paredes flores,36.0,167.4,152.9,M,836.29,Esmeraldas,2024-07-10,Secundaria,andrea.paredes.flores@outlook.com,Andrea Paredes Flores
125602631,Sebastián Cruz Valencia,33.0,167.8,155.4,F,480.0,Cuenca,05/02/2023,Universidad,sebastian.cruz.valencia@empresa.ec,Sebastián Cruz Valencia
936809953,Diana Navarro Acosta,61.0,161.3,126.1,F,734.89,Guayaquil,2024-08-29,Universidad,diana.navarro.acosta@outlook.com,Diana Navarro Acosta
1720781481001, Cristian Herrera Vera ,33.0,179.8,174.3,M,974.51,Quito,2023-09-04,Primaria,,Cristian Herrera Vera
959979535, Gustavo Cornejo Cornejo ,36.0,187.1,197.4,M,540.37,Guayaquil,"Sep 17, 2023",Secundaria,gustavo.cornejo.cornejo@outlook.com,Gustavo Cornejo Cornejo
937187565,Sebastián Bravo Salazar,38.0,171.4,171.9,M,480.0,Guayaquil,02/09/2024,Universidad,,Sebastián Bravo Salazar
1223082643,Melanie Villacís Alvarado,44.0,162.8,163.0,M,659.01,Quevedo,2024-12-29,Secundaria,melanie.villacis.alvarado@empresa.ec,Melanie Villacís Alvarado
957535735,Cristian Villamar Romero,35.0,166.6,158.8,F,480.0,Guayaquil,"May 24, 2023",Tecnico,cristian.villamar.romero@gmail.com,Cristian Villamar Romero
1817922014,CAMILA MORENO CORNEJO,41.0,176.8,157.8,M,480.0,Ambato,"Jul 26, 2025",Secundaria,,Camila Moreno Cornejo
842807869, Sofía Bravo Delgado ,43.0,167.9,175.6,M,499.54,Esmeraldas,03/12/2025,Universidad,,Sofía Bravo Delgado
926429226,Alejandra  Zambrano  Delgado,33.0,166.1,143.8,F,480.0,Guayaquil,2023-03-08,Tecnico,ALEJANDRA.ZAMBRANO.DELGADO@OUTLOOK.COM,Alejandra  Zambrano  Delgado
922842232,GUSTAVO SILVA MENDOZA,40.0,168.1,140.4,F,480.0,Guayaquil,"May 06, 2025",Maestria,,Gustavo Silva Mendoza
1709565905,gabriela paredes alvarado,38.0,180.0,185.8,F,480.0,Quito,2025-03-28,Universidad,gabriela.paredes.alvarado@gmail.com,Gabriela Paredes Alvarado
2416057384,Camila Mera Navarro,45.0,186.4,196.3,M,737.41,Salinas,05/09/2023,Maestria,,Camila Mera Navarro
1849126675,JUAN MOLINA CORNEJO,41.0,,185.6,M,480.0,Ambato,20/04/2024,Secundaria,,Juan Molina Cornejo
856346143,isabela rodriguez navarro,40.0,174.1,153.7,M,554.97,Esmeraldas,2025-12-30,Universidad,,Isabela Rodriguez Navarro
916945967,DANIEL  MENDOZA  SILVA,42.0,165.8,147.6,F,637.23,Guayaquil,2023-12-09,Universidad,,Daniel  Mendoza  Silva
714870110001,Kevin Reyes Cornejo,45.0,,137.8,F,480.0,Machala,2025-09-22,Secundaria,,Kevin Reyes Cornejo
1123901231,fernanda  mera  mera,29.0,172.7,143.9,M,480.0,Loja,,Universidad,,Fernanda  Mera  Mera
1129448070,cristian navarro torres,39.0,161.5,142.5,F,683.29,Loja,12/04/2024,Universidad,,Cristian Navarro Torres
1843953363,daniel loor jiménez,28.0,174.5,171.6,M,959.24,Ambato,17/04/2025,Universidad,,Daniel Loor Jiménez
741243810001, CARLOS TORRES MORENO ,35.0,172.5,141.9,F,985.75,Machala,02/11/2024,Secundaria,carlos.torres.moreno@empresa.ec,Carlos Torres Moreno
1352413262,Gabriela Moreno Alvarado,34.0,168.6,122.1,F,1518.29,Portoviejo,2024-11-11,Secundaria,,Gabriela Moreno Alvarado
1828825941,miguel castro solís,35.0,167.7,149.7,F,633.33,Ambato,23/01/2025,Secundaria,MIGUEL.CASTRO.SOLIS@HOTMAIL.COM,Miguel Castro Solís
114772023,karen garcía guerrero,30.0,166.2,153.8,M,648.32,Cuenca,24/09/2025,Universidad,karen.garcia.guerrero@empresa.ec,Karen García Guerrero
123021446,Melanie Moreno Guerrero,37.0,169.2,160.5,F,486.94,Cuenca,2023-01-07,Secundaria,,Melanie Moreno Guerrero
1759022377,KEVIN RODRIGUEZ SANCHEZ,32.0,180.7,200.0,M,1544.51,Quito,2025-02-11,Tecnico,,Kevin Rodriguez Sanchez
159742873001,Daniel Salazar Guerrero,34.0,167.9,160.0,F,756.56,Cuenca,2025-05-24,Tecnico, daniel.salazar.guerrero@empresa.ec ,Daniel Salazar Guerrero
1758199853,ANDRÉS PAREDES VERA,37.0,159.6,135.4,F,789.41,Quito,2024-06-29,Maestria,andres.paredes.vera@hotmail.com,Andrés Paredes Vera
113611735, Sofía Jiménez Cornejo ,31.0,,157.7,M,1936.5,Cuenca,03/06/2023,Maestria,sofia.jimenez.cornejo@hotmail.com,Sofía Jiménez Cornejo
110028776,Alejandro Suárez Silva,31.0,174.6,177.8,M,774.56,Cuenca,2025-01-24,Secundaria,,Alejandro Suárez Silva
1331523264,JORGE MOLINA REYES,31.0,164.6,131.1,F,819.65,Portoviejo,18/07/2023,Universidad,jorge.molina.reyes@gmail.com,Jorge Molina Reyes
1715023618001,Valeria Guerrero Valencia,39.0,167.9,139.7,F,480.0,Quito,2025-06-10,Universidad,valeria.guerrero.valencia@empresa.ec,Valeria Guerrero Valencia
1336995020, Lucía Jiménez Paredes ,32.0,178.3,195.8,M,1082.78,Portoviejo,2025-09-01,Secundaria,,Lucía Jiménez Paredes
939046405, SAMUEL GUERRERO SALAZAR ,29.0,182.8,189.8,M,716.68,Guayaquil,17/09/2024,Primaria,samuel.guerrero.salazar@empresa.ec,Samuel Guerrero Salazar
156095515,CAMILA ARÉVALO CEDEÑO,33.0,168.3,145.8,F,480.0,Cuenca,2023-03-04,Tecnico,,Camila Arévalo Cedeño
1307756849,DAVID LÓPEZ TORRES,39.0,166.0,139.9,F,526.32,Portoviejo,12/12/2024,Maestria,david.lopez.torres@yahoo.com,David López Torres
1712278413,David Moreno Reyes,44.0,163.6,138.9,F,760.87,Quito,2024-07-22,Maestria,,David Moreno Reyes
1004883904,jose  mendoza  espinoza,28.0,166.4,143.6,F,480.0,Ibarra,17/06/2025,Universidad,,Jose  Mendoza  Espinoza
908938251,RICARDO FLORES LOOR,43.0,189.7,220.8,M,480.0,Guayaquil,2023-12-23,Maestria,,Ricardo Flores Loor
820798858,carmen  villacís  espinoza,31.0,146.5,124.3,F,480.0,Esmeraldas,2023-06-08,Universidad,,Carmen  Villacís  Espinoza
1149427005,carmen  torres  castro,31.0,183.3,165.8,F,1409.88,Loja,2024-02-08,Universidad,carmen.torres.castro@outlook.com,Carmen  Torres  Castro
926413758,JAVIER HERRERA CASTRO,36.0,189.7,219.6,M,480.0,Guayaquil,2024-06-23,Secundaria,,Javier Herrera Castro
1225711298,LUCÍA VILLAMAR SOLÍS,40.0,172.6,152.1,F,480.0,Quevedo,2025-11-29,Tecnico,lucia.villamar.solis@empresa.ec,Lucía Villamar Solís
1708483522,Fernanda Tapia Cruz,29.0,177.4,214.0,M,796.12,Quito,20/12/2023,Tecnico,,Fernanda Tapia Cruz
903136141, andrea valencia villamar ,48.0,180.9,195.0,M,1291.63,Guayaquil,2025-11-07,Maestria,andrea.valencia.villamar@hotmail.com,Andrea Valencia Villamar
1334229547,cristian bravo bravo,41.0,177.3,187.6,M,480.0,Portoviejo,19/11/2023,Tecnico,,Cristian Bravo Bravo
2343681835,Carmen Zambrano Carrillo,31.0,165.0,157.0,F,884.6,Santo Domingo,2025-06-15,Secundaria,carmen.zambrano.carrillo@yahoo.com,Carmen Zambrano Carrillo
918794108,Vanessa Alvarado Castro,49.0,167.4,133.2,F,811.67,Guayaquil,2024-01-19,Secundaria,vanessa.alvarado.castro@outlook.com,Vanessa Alvarado Castro
1352961401,PAOLA BRAVO RODRIGUEZ,,164.5,138.8,F,626.71,Portoviejo,25/08/2025,Secundaria,paola.bravo.rodriguez@gmail.com,Paola Bravo Rodriguez
645709940,Jorge Solís Guerrero,35.0,174.0,158.9,F,751.32,Riobamba,2024-08-11,Secundaria,JORGE.SOLIS.GUERRERO@OUTLOOK.COM,Jorge Solís Guerrero
912811635,Jorge Arévalo Mera,41.0,156.7,96.2,F,1028.35,Guayaquil,2025-10-14,Universidad,,Jorge Arévalo Mera
1827439678,Jose Paredes Herrera,45.0,189.9,228.1,M,861.34,Ambato,10/07/2024,Maestria,jose.paredes.herrera@yahoo.com,Jose Paredes Herrera
2329426171,ALEJANDRA BRAVO MERA,41.0,184.4,189.3,M,488.59,Santo Domingo,24/05/2024,Universidad,,Alejandra Bravo Mera
935931196001,daniel vera vera,38.0,,135.9,F,583.36,Guayaquil,2025-09-21,Secundaria,,Daniel Vera Vera
932540891001,María Navarro Castro,27.0,165.8,130.4,F,791.0,Guayaquil,2025-02-24,Universidad,MARIA.NAVARRO.CASTRO@YAHOO.COM,María Navarro Castro
932870736,Melanie Bravo Mera,36.0,162.7,155.3,M,896.01,Guayaquil,16/01/2024,Secundaria,melanie.bravo.mera@empresa.ec,Melanie Bravo Mera
1034966935,cristian sanchez mendoza,39.0,165.2,146.4,F,773.26,Ibarra,26/01/2023,Maestria,cristian.sanchez.mendoza@hotmail.com,Cristian Sanchez Mendoza
